poiID,type,poiName,overview,xmlID,street,town,postcode,area,county,country,telephone,telephoneTitle1,telephone1,telephoneDetail1,telephoneTitle2,telephone2,telephoneDetail2,telephoneTitle3,telephone3,telephoneDetail3,telephoneTitle4,telephone4,url,train ,tube,tram,bus,openingTimes,monthsClosed,daysClosed,wheelchairAccess,wheelchairAccessText,foodAndDrink,Shop,guidedTours,audioTours,toursText,Price - to be deleted once entered,adult,concessions,child,childText,priceText,currency,lat,long,indoor,timeInMins,unmissable,topChoice,theme,seoURL,metaTITLE,metaDESC,taxonomy - to be deleted later,cuisine,priceCat,additional_info,whatsOnTitle1,whatsOnTicketPrice1,whatsOnTheme1,whatsOnDescription1,boxOfficeTelephone1,whatsOnURL1,whatsOnStartDate1,whatsOnEndDate1,whatsOnRepeat1,whatsOnTitle2,whatsOnTicketPrice2,whatsOnTheme2,whatsOnDescription2,boxOfficeTelephone2,whatsOnURL2,whatsOnStartDate2,whatsOnEndDate2,whatsOnRepeat2,whatsOnTitle3,whatsOnTicketPrice3,whatsOnTheme3,whatsOnDescription3,boxOfficeTelephone3,whatsOnURL3,whatsOnStartDate3,whatsOnEndDate3,whatsOnRepeat3,whatsOnTitle4,whatsOnTicketPrice4,whatsOnTheme4,whatsOnDescription4,boxOfficeTelephone4,whatsOnURL4,whatsOnStartDate4,whatsOnEndDate4,whatsOnRepeat4,whatsOnTitle5,whatsOnTicketPrice5,whatsOnTheme5,whatsOnDescription5,boxOfficeTelephone5,whatsOnURL5,whatsOnStartDate5,whatsOnEndDate5,whatsOnRepeat5,whatsOnTitle6,whatsOnTicketPrice6,whatsOnTheme6,whatsOnDescription6,boxOfficeTelephone6,whatsOnURL6,whatsOnStartDate6,whatsOnEndDate6,whatsOnRepeat6,whatsOnTitle7,whatsOnTicketPrice7,whatsOnTheme7,whatsOnDescription7,boxOfficeTelephone7,whatsOnURL7,whatsOnStartDate7,whatsOnEndDate7,whatsOnRepeat7,whatsOnTitle8,whatsOnTicketPrice8,whatsOnTheme8,whatsOnDescription8,boxOfficeTelephone8,whatsOnURL8,whatsOnStartDate8,whatsOnEndDate8,whatsOnRepeat8,whatsOnTitle9,whatsOnTicketPrice9,whatsOnTheme9,whatsOnDescription9,boxOfficeTelephone9,whatsOnURL9,whatsOnStartDate9,whatsOnEndDate9,whatsOnRepeat9,whatsOnTitle10,whatsOnTicketPrice10,whatsOnTheme10,whatsOnDescription10,boxOfficeTelephone10,whatsOnURL10,whatsOnStartDate10,whatsOnEndDate10,whatsOnRepeat10,whatsOnTitle11,whatsOnTicketPrice11,whatsOnTheme11,whatsOnDescription11,boxOfficeTelephone11,whatsOnURL11,whatsOnStartDate11,whatsOnEndDate11,whatsOnRepeat11,whatsOnTitle12,whatsOnTicketPrice12,whatsOnTheme12,whatsOnDescription12,boxOfficeTelephone12,whatsOnURL12,whatsOnStartDate12,whatsOnEndDate12,whatsOnRepeat12,whatsOnTitle13,whatsOnTicketPrice13,whatsOnTheme13,whatsOnDescription13,boxOfficeTelephone13,whatsOnURL13,whatsOnStartDate13,whatsOnEndDate13,whatsOnRepeat9,whatsOnTitle14,whatsOnTicketPrice14,whatsOnTheme14,whatsOnDescription14,boxOfficeTelephone14,whatsOnURL14,whatsOnStartDate14,whatsOnEndDate14,whatsOnRepeat9,whatsOnTitle15,whatsOnTicketPrice15,whatsOnTheme15,whatsOnDescription15,boxOfficeTelephone15,whatsOnURL15,whatsOnStartDate15,whatsOnEndDate15,whatsOnRepeat15,whatsOnTitle16,whatsOnTicketPrice16,whatsOnTheme16,whatsOnDescription16,boxOfficeTelephone16,whatsOnURL16,whatsOnStartDate16,whatsOnEndDate16,whatsOnRepeat16,whatsOnTitle17,whatsOnTicketPrice17,whatsOnTheme17,whatsOnDescription17,boxOfficeTelephone17,whatsOnURL17,whatsOnStartDate17,whatsOnEndDate17,whatsOnRepeat17,whatsOnTitle18,whatsOnTicketPrice18,whatsOnTheme18,whatsOnDescription18,boxOfficeTelephone18,whatsOnURL18,whatsOnStartDate18,whatsOnEndDate18,whatsOnRepeat18,whatsOnTitle19,whatsOnTicketPrice19,whatsOnTheme19,whatsOnDescription19,boxOfficeTelephone19,whatsOnURL19,whatsOnStartDate19,whatsOnEndDate19,whatsOnRepeat19,whatsOnTitle20,whatsOnTicketPrice20,whatsOnTheme20,whatsOnDescription20,boxOfficeTelephone20,whatsOnURL20,whatsOnStartDate20,whatsOnEndDate20,whatsOnRepeat20,whatsOnTitle21,whatsOnTicketPrice21,whatsOnTheme21,whatsOnDescription21,boxOfficeTelephone21,whatsOnURL21,whatsOnStartDate21,whatsOnEndDate21,whatsOnRepeat21,related
rome_sight_1230,,Villa Giulia,"<p>Built as a country retreat for Pope Julius III, <strong>Villa Giulia </strong>boasts a sublime courtyard, gardens and nymphaeum, as well as an excellent collection of Etruscan artifacts.</p><p>The villa once housed an impressive collection of statues &ndash; 160 boatloads were sent to the Vatican after the pope died in 1555. The villa, gardens, pavilions and fountains were designed by exceptional architects: Vignola (designer of the Ges&ugrave;), Vasari and the sculptor Ammannati; Michelangelo also contributed. </p><p>Since 1889, Villa Giulia has housed the Museo Nazionale Etrusco. The Etruscans, who lived in central Italy before the Romans, mined metals, which they traded for ceramics and luxury objects made by the Greeks and Phoenicians. The collection includes several important pieces that were returned to Italy after being illegally excavated and sold to collectors and museums.</p>","EWTG_ROME262VILGIU, TT_ROME042MUSGAL_006_R12, TT_ROME050VILPAL_006, EWFG_ROME170VILGIU, TT_ROME112BESRES_001_R13",Piazzale di Villa Giulia 9,Rome,00196,Villa Borghese & Northern Rome,,Italy,06 322 6571,,,,,,,,,,,,www.villagiulia.beniculturali.it,Flaminio,Flaminio,Museo Etrusco Villa Giulia,"926, C3, M, N10, N25",8:30am–7:30pm Tue–Sun (last adm: 6:30pm); open Mon if public holiday,,"Mon, 1 Jan, 1 May, 25 Dec",TRUE,,TRUE,TRUE,TRUE,TRUE,"For guided tours call 06 4423 9949, or from 1 Sep guided tour every Sun noon without reservation; audio guides available in English and Italian",,8,4,0,"Over 65s, the handicapped and their carers free; 18–25 years €4","<p>Adults &euro;8.00</p><p>Concessions &euro;4.00</p><p>Children free</p><p>Over 65s, the handicapped and their carers free; 18–25 years €4</p>",EUR,41.918369,12.477941,TRUE,,FALSE,Art Galleries and Museums,"Historic Sights and Landmarks, Art Galleries and Museums",famous-landmarks,Villa Giulia Rome | Villa Giulia Museum,"Villa Giulia is a museum in Rome, originally built as a country retreat for Pope Julius III. Plan your trip to Villa Giulia with DK Trip Planner today.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museo Barracco
rome_sight_1235,,Villa Medici,"<p>Superbly positioned on the Pincio Hill above Piazza di Spagna, Villa Medici hosts exhibitions and concerts, though the views stretching across the city are worth the visit alone.</p><p dir=""ltr"">Built in 1540 and bought by Cardinal Ferdinando de&rsquo; Medici in 1576, this villa was used as a prison for those who fell foul of the Inquisition. Its most famous prisoner was scientist Galileo Galilei, who is remembered in an inscription on a column just beyond the villa. Today, the villa is home to the French Academy, founded by Louis XIV in 1666 to give a few select painters the chance to study in Rome. Nicolas Poussin was one of the first advisers to the Academy, Ingres was a director and ex-students include Jean-Honor&eacute; Fragonard and Fran&ccedil;ois Boucher. After 1803, when the French Academy moved to the Villa Medici, musicians were also admitted; both Berlioz and Debussy came to Rome as students of the Academy.</p><p><br />The highlight of the villa is the Stanza degli Uccelli, a pavilion in the garden frescoed with birds, flowers, fruit and trees. The garden also features an Egyptian obelisk standing on four bronze tortoises, and an unsettling group of statues, the Niobidi, laid out on the lawn.</p>",,Viale della Trinità dei Monti 1,Rome,00187,Piazza di Spagna & Trevi Fountain,,Italy,06 676 11,,,,,,,,,,,,www.villamedici.it,,Spagna,,"116, 117, 119, 590","<p>Guided tours only; 11am, noon (English), 2:30pm & 4pm Tue–Sun</p><p>Cardinal’s Apartment: Wed</p>",,Mon,TRUE,Disabled access to the Stanza degli Uccelli,,TRUE,TRUE,,"In English, Italian and French through the year; check website for details",,9,7,7,Under 10s free,<p>Adults &euro;9.00</p><p>Concessions &euro;7.00</p><p>Children &euro;7.00</p><p>Under 10s free</p>,EUR,41.908288,12.482488,TRUE,,FALSE,FALSE,"Historic Sights and Landmarks, Fountains and Obelisks, Green Spaces",famous-landmarks,,,,,,,Simon Hantaï ,Tickets €12.00 (includes general admission),Art Shows and Exhibitions,"<p>Six years after his death, 40 of Simon Hanta&iuml;&rsquo;s abstract paintings are on display in the first important retrospective of his work in Italy. The Hungarian-born painter is best known for his <em>pliage comme</em> method in which the canvas is crumpled and dipped in paint, leaving white patterns when unfolded.</p>",06 676 1311,www.villamedici.it/en/cultural-events/events-programme/2014/02/simon-hanta%C3%AF/,12th February 2014,11th May 2014,,Villa Aperta,Tickets €11.80–22.00,"Classical and Contemporary Music, Seasonal and Outside","<p>Open Villa, an Electro Pop Rock Festival, takes place in the Villa Medici gardens. Four concerts will be held featuring new, emerging groups as well as established groups that have helped make the history of modern music. Every possible genre of contemporary music will be showcased.</p>",06 6761 311,www.villamedici.it/en/cultural-events/events-programme/2014/06/villa-aperta/,18th June 2014,21st June 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1237,,Villa Sciarra,"<p>The site of a nymph&rsquo;s sanctuary in Roman times, <strong>Villa Sciarra </strong>is a pleasant park decorated with fountains, gazebos, ponds, loggias and statuary. It is especially picturesque in spring, when the wisterias are in full bloom. The splendid views over the bastions of the Janiculum are worth the visit alone.</p>","EWTG_ROME211VILSCI, TT_ROME062GRESPA_006_R12",Via Calandrelli 35,Rome,00153,Trastevere & Janiculum Hill,,Italy,,,,,,,,,,,,,,,,Trastevere-Bernardino Da Feltre,"44, 75, 115, N19",9am–sunset daily,,,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.884987,12.463565,FALSE,,FALSE,Green Spaces,Green Spaces,outdoors,Villa Sciarra Rome | Visit Villa Sciarra Park,"Villa Sciarra is a pleasant park in Rome, with fountains, ponds and excellent views over the bastions of the Janiculum. Plan your trip to Villa Sciarra here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1240,,Vinando,"<p>Great vegetarian options, as well as meat and fish, are served at <strong>Vinando</strong>, a chic bar with over 600 varieties of wine.</p>",,Piazza Margana 23 ,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,06 6920 0741,,,,,,,,,,,,www.vinando.eu,,,Arenula/cairoli,"30, 40, 44, 44F, 46, 62, 63, 64, 70, 81, 87, 119, 130F, 186, 271",Wed–Mon,,Tue,TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.893864,12.480208,TRUE,,FALSE,FALSE,"Food and Drink, Cafés and Bars",food-and-drink,,,,Enoteche,£,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1241,,Vino e Camino,<p><strong>Vino e Camino</strong> is the essence of cozy with wine bottles covering the walls and a working fireplace. The food is good and the wine excellent.</p>,,Piazza dell’Oro 6,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,06 6830 1332,,,,,,,,,,,,www.vinoecamino.it,,,,"40, 46, 62, 64, 116T, 190F, 571, 916, 916F, N5, N15, N20",Mon–Sat dinner only,Aug,"Sun, 24 & 25 Dec",FALSE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.900011,12.464775,TRUE,,FALSE,FALSE,Food and Drink,food-and-drink,,,,Regional Italian,£,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1243,catalogue,Vittorio Bagagli,"<p><strong>Vittorio Bagagli </strong>has been the purveyor of fine housewares since 1855, including design-led Alessi kitchen gadgets and Pavoni espresso machines.</p>",TT_ROME095SHOPS_002,Via di Campo Marzio 42,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,06 687 1406,,,,,,,,,,,,www.bagaglivittorio.com,,,,"116, 116T","10:30am–7:30pm Tue–Sat, 3:30–7:30pm Mon",,Sun,,,,,,,,,,,,,<p>Free entry</p>,EUR,41.903095,12.477745,TRUE,,FALSE,FALSE,Shopping,shopping,,,Around the Pantheon | Shops | Shopping |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1244,,Vivendo,<p><strong>Vivendo</strong>&rsquo;s luxurious decor provides an elegant backdrop to the fabulous Mediterranean cuisine. Wine tasting is offered in the elegant cellar.</p>,,Via Vittorio Emanuele Orlando 3 ,Rome,00185,Piazza di Spagna & Trevi Fountain,,Italy,06 4709 2736,,,,,,,,,,,,www.ristorantevivendo.it,,"Repubblica, Barberini",,"61, 62, 85, 150F, 175, 492, N1, N5, N12",Tue–Sat dinner only,Aug,"Sun, Mon",TRUE,,,,,,,,,,,,<p>Free entry</p>,EUR,41.904182,12.494724,TRUE,,FALSE,FALSE,Food and Drink,food-and-drink,,,,Modern Italian,£££,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1245,,Vivi Bistrot,"<p>In the heart of the grounds of Villa Pamphilj, <strong>Vivi Bistrot </strong>serves full American-style breakfasts, as well as picnic options and <em>aperitivi</em> on the grass in summer.</p>",,"Villa Pamphilij, Via Vitellia 102",Rome,00152,Beyond the Centre,,Italy,06 582 7540,,,,,,,,,,,,www.vivibistrot.com,,,,"31, 33, 180F, 791, 984, C6","Daily, Oct–Apr lunch only",,"1 Jan, 13, 14 & 15 Aug, 25, 26 Dec",TRUE,Partial (in a park),,,,,,,,,,,<p>Free entry</p>,EUR,41.881646,12.441799,TRUE,,FALSE,FALSE,Food and Drink,food-and-drink,,,,International,£,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1246,catalogue,Volpetti,"<p>Run by brothers Claudio and Emilio, <strong>Volpetti</strong> is Rome&rsquo;s premier delicatessen and the ideal place to have either a lunchtime sandwich or a whole picnic made to order.</p>",TT_ROME125TRAROM_004,Via Marmorata 47,Rome,00153,Ancient Rome,,Italy,06 574 2352,,,,,,,,,,,,www.volpetti.com,Porta S. Paolo,Piramide,Marmorata-Galvani,"3B, 23, 75, 280, 716, N3, N9, N10",8am–2pm & 5–8:15pm Mon–Sat,,Sun,,,,TRUE,,,,"For a three-course meal for one with half a bottle of wine (or equivalent meal), taxes and extra charges. : under €30",,,,,<p>Free entry</p>,EUR,41.8790797998969,12.4787574089409,TRUE,,FALSE,FALSE,Shopping,shopping,,,Ancient Rome | Traditional Roman Restaurants | Restaurant |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1250,catalogue,Yotvata,"<p>An extensive kosher menu is on offer at <strong>Yotvata</strong>. Good for pizza, fresh fish and hearty pasta dishes. Excellent desserts.</p>",TT_ROME107ROMJEW_010,Piazza dei Cenci 70,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,06 6813 4481,,,,,,,,,,,,www.yotvata.it,,,Arenula-Ministero Grazia E Giustizia,"63, 271, 780, 810, H, N8"," Daily, Fri lunch only, Sat dinner only",,,TRUE,Staff will get a wooden ramp upon request,,,,,,"For a three-course meal for one with half a bottle of wine (or equivalent meal), taxes and extra charges. : €30–40",,,,,<p>Free entry</p>,EUR,41.89267326,12.475555,TRUE,,FALSE,FALSE,Food and Drink,food-and-drink,,,Campo de’ Fiori to the Capitoline | Roman and Jewish Restaurants | Restaurant |,Kosher,££,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1253,catalogue,Zio Ciro,<p><strong>Zio Ciro </strong>pizzeria is popular for its alfresco dining and the chance to order large pizzas with two or three different toppings.</p>,TT_ROME089PLAEAT_009,Via della Pace 1,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,06 686 4802,,,,,,,,,,,,,,,,"30, 40, 46, 62, 64, 70, 81, 87, 116T, 130F, 186, 190F, 492, 571, 628, 916, 916F",Daily,,,TRUE,,,,,,,"For a three-course meal for one with half a bottle of wine (or equivalent meal), taxes and extra charges. : under €30",,,,,<p>Free entry</p>,EUR,41.8993743141493,12.4712097644805,TRUE,,FALSE,FALSE,Food and Drink,food-and-drink,,,Around Piazza Navona | Places to Eat | Restaurant |,Pizzerias,£,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1254,,Trapizzino,"<p><strong>Trapizzino</strong>, a hugely popular Testaccio takeaway, has gained a reputation for its tasty &ldquo;trapizzini&rdquo;, a new Roman street food that has gained a legion of fans. A cross between a sandwich (<em>tramezzino</em> in Italian) and a pizza, these pockets of <em>pizza bianca</em> (flatbread) are stuffed with the classics of <em>cucina romana</em>: tripe, tongue, oxtail, meatballs or salt cod.</p>",,Via Giovanni Branca 88,Rome,00153,Aventine & Caracalla,,Italy,06 4341 9624,,,,,,,,,,,,www.trapizzino.it/eng,,Piramide,,"23, 271, 769, 770",Daily,,,FALSE,,,,,,,,,,,,,EUR,41.879667,12.47355,TRUE,,FALSE,FALSE,Food and Drink,food-and-drink,,,,Pizzerias,£,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1255,,2Periodico Café,"<p>Recently opened on Monti&rsquo;s main street, <strong>2Periodico Caf&eacute;</strong> is a caf&eacute;-bar-restaurant-club that makes a great pitstop at any time of day. Eclectically furnished with kitsch details and retro furnishings, it&rsquo;s a cheery caf&eacute; for breakfast, a tearoom in the afternoon, a cool bar at aperitivo time (from 6:30pm), and a clubby space for after-dinner cocktails. The weekend brunch (Sat &amp; Sun from 12:30pm; &euro;20 including drinks) is very popular; a DJ plays during the Sunday session.</p>",,Via Leonina 77,Rome,00184,Piazza di Spagna & Trevi Fountain,,Italy,06 4890 6600,,,,,,,,,,,,www.2periodicocafe.it,,Cavour,,"71, 75, 117",Tue–Sun,,Mon,FALSE,,,,,,,,,,,,,EUR,41.894615,12.491539,TRUE,,FALSE,FALSE,Cafés and Bars,food-and-drink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1256,,Yeah! Pigneto ,"<p><strong>Yeah! Pigneto</strong> is a great spot for a light lunch (couscous is a speciality), a slice of homemade orange cake or a veggie smoothie, and you can curl up on the comfy sofas and use the free wi-fi at any time of day. On weekend evenings, music takes centre stage, from live bands to DJ sets. There&rsquo;s an impressive collection of vinyl, and you&rsquo;re free to pick out a favourite record and take it to the DJ for a spin, or have a listen on one of the retro record players dotted around the place.</p>",,Via Giovanni de Agostini 41,Rome,00176,Beyond the Centre,,Italy,06 6480 1456,,,,,,,,,,,,www.yeahpigneto.com/english#!__english,Villini,,,105,Tue–Sun,,Mon,FALSE,,,,,,,,,,,,,EUR,41.886472,12.530124,TRUE,,FALSE,FALSE,Cafés and Bars,food-and-drink,,,,,,,Live Music,Free,Classical and Contemporary Music,"<p>Occasional live jazz, blues, soul, folk and rock concerts are held on the stage at this trendy locale.</p>",06 6480 1456,www.yeahpigneto.com/#!programma,14th March 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1257,,SAID dal 1923,"<p>A caf&eacute; in a chocolate factory (operating since 1923), <strong>SAID dal 1923</strong> scores points for originality: the elegant space is decked out with old chocolate-making instruments and antique moulds. The two-course set lunch (Tues&ndash;Fri; &euro;12) and Sunday brunch (&euro;25) are great value, and chocoholics will swoon over the huge selection of deliciously gooey cakes and desserts.</p>",,Via Tiburtina 135,Rome,00185,Beyond the Centre,,Italy,06 446 9204,,,,,,,,,,,,said.it,Termini Laziali,,Scalo San Lorenzo-Ausoni,"71, 140, 223, 492, 545, 649, C3",Tue–Sun,,Mon,TRUE,,,,,,,,,,,,,EUR,41.899092,12.515318,TRUE,,FALSE,FALSE,Food and Drink,food-and-drink,,,,Traditional Roman,£,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rome_sight_1259,,Society,"<p>A stone&rsquo;s throw from Piazza Navona, <strong>Society</strong> is a treasure-trove of beautiful fabrics, woven from ultra-fine cotton, linen, wool and silk. The airy space is artfully decorated with gorgeous, faded linens in warm neutrals and sun-baked shades that conjure up the warmth of a Mediterranean summer. You&rsquo;ll find blankets, sheets and towels here, as well as more luggage-friendly items such as napkins, mats, stylish loungewear and tasteful totes. The quality is excellent, and the soft, tactile fabrics age well, too.</p>",,Piazza di Pasquino 4,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,06 683 2480,,,,,,,,,,,,www.societylimonta.com,,,Arenula/cairoli,"30, 40, 46, 62, 63, 64, 70, 81, 119, 492, 628","3:30–7:30pm Mon, 10:30am–7:30pm Tue–Sat",,Sun,TRUE,,,,,,,,,,,,,EUR,41.897723,12.472183,TRUE,,FALSE,FALSE,Shopping,shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
