poiID,poiName,overview,xmlID,street,town,postcode,area,county,country,telephoneTitle1,telephone,telephone1,telephoneDetail1,telephoneTitle2,telephone2,telephoneDetail2,telephoneTitle3,telephone3,telephoneDetail3,url,url2,url3,ferry,tram,monorail,train,lightRail,tube,bus,openingTimes,monthsClosed,daysClosed,wheelchairAccess,wheelchairAccessText,foodAndDrink,Shop,guidedTours,audioTours,toursText,adult,concessions,child,childText,priceText,Price - Don’t Touch,currency,lat,long,indoor,timeInMins,unmissable,topChoice,theme,seoURL,metaTITLE,metaDESC,cuisine,priceCat,taxonomy - Don’t Touch,additional_info - Don’t touch,whatsOnTitle1,whatsOnTicketPrice1,whatsOnTheme1,whatsOnDescription1,boxOfficeTelephone1,whatsOnURL1,whatsOnStartDate1,whatsOnEndDate1,whatsOnRepeat1,whatsOnTitle2,whatsOnTicketPrice2,whatsOnTheme2,whatsOnDescription2,boxOfficeTelephone2,whatsOnURL2,whatsOnStartDate2,whatsOnEndDate2,whatsOnRepeat2,whatsOnTitle3,whatsOnTicketPrice3,whatsOnTheme3,whatsOnDescription3,boxOfficeTelephone3,whatsOnURL3,whatsOnStartDate3,whatsOnEndDate3,whatsOnRepeat3,whatsOnTitle4,whatsOnTicketPrice4,whatsOnTheme4,whatsOnDescription4,boxOfficeTelephone4,whatsOnURL4,whatsOnStartDate4,whatsOnEndDate4,whatsOnRepeat4,whatsOnTitle5,whatsOnTicketPrice5,whatsOnTheme5,whatsOnDescription5,boxOfficeTelephone5,whatsOnURL5,whatsOnStartDate5,whatsOnEndDate5,whatsOnRepeat5,whatsOnTitle6,whatsOnTicketPrice6,whatsOnTheme6,whatsOnDescription6,boxOfficeTelephone6,whatsOnURL6,whatsOnStartDate6,whatsOnEndDate6,whatsOnRepeat6,whatsOnTitle7,whatsOnTicketPrice7,whatsOnTheme7,whatsOnDescription7,boxOfficeTelephone7,whatsOnURL7,whatsOnStartDate7,whatsOnEndDate7,whatsOnRepeat7,whatsOnTitle8,whatsOnTicketPrice8,whatsOnTheme8,whatsOnDescription8,boxOfficeTelephone8,whatsOnURL8,whatsOnStartDate8,whatsOnEndDate8,whatsOnRepeat8,whatsOnTitle9,whatsOnTicketPrice9,whatsOnTheme9,whatsOnDescription9,boxOfficeTelephone9,whatsOnURL9,whatsOnStartDate9,whatsOnEndDate9,whatsOnRepeat9,whatsOnTitle10,whatsOnTicketPrice10,whatsOnTheme10,whatsOnDescription10,boxOfficeTelephone10,whatsOnURL10,whatsOnStartDate10,whatsOnEndDate10,whatsOnRepeat10,whatsOnTitle11,whatsOnTicketPrice11,whatsOnTheme11,whatsOnDescription11,boxOfficeTelephone11,whatsOnURL11,whatsOnStartDate11,whatsOnEndDate11,whatsOnRepeat11,whatsOnTitle12,whatsOnTicketPrice12,whatsOnTheme12,whatsOnDescription12,boxOfficeTelephone12,whatsOnURL12,whatsOnStartDate12,whatsOnEndDate12,whatsOnRepeat12,whatsOnTitle13,whatsOnTicketPrice13,whatsOnTheme13,whatsOnDescription13,boxOfficeTelephone13,whatsOnURL13,whatsOnStartDate13,whatsOnEndDate13,whatsOnRepeat13,whatsOnTitle14,whatsOnTicketPrice14,whatsOnTheme14,whatsOnDescription14,boxOfficeTelephone14,whatsOnURL14,whatsOnStartDate14,whatsOnEndDate14,whatsOnRepeat14,whatsOnTitle15,whatsOnTicketPrice15,whatsOnTheme15,whatsOnDescription15,boxOfficeTelephone15,whatsOnURL15,whatsOnStartDate15,whatsOnEndDate15,whatsOnRepeat15,whatsOnTitle16,whatsOnTicketPrice16,whatsOnTheme16,whatsOnDescription16,boxOfficeTelephone16,whatsOnURL16,whatsOnStartDate16,whatsOnEndDate16,whatsOnRepeat16,whatsOnTitle17,whatsOnTicketPrice17,whatsOnTheme17,whatsOnDescription17,boxOfficeTelephone17,whatsOnURL17,whatsOnStartDate17,whatsOnEndDate17,whatsOnRepeat17,whatsOnTitle18,whatsOnTicketPrice18,whatsOnTheme18,whatsOnDescription18,boxOfficeTelephone18,whatsOnURL18,whatsOnStartDate18,whatsOnEndDate18,whatsOnRepeat18,whatsOnTitle19,whatsOnTicketPrice19,whatsOnTheme19,whatsOnDescription19,boxOfficeTelephone19,whatsOnURL19,whatsOnStartDate19,whatsOnEndDate19,whatsOnRepeat19,related,Image Required,SEO file name,caption,credit,number,source,photographer,agency description,info,,imageName
madrid_sight_0556,Plaza de Chueca,"<p>The pedestrianized <strong>Plaza de Chueca</strong> sits between Calle Augusto Figueroa and Calle Gravina. It was originally called Plaza de San Gregorio after a statue of the saint that stood in Calle San Gregorio, at the main gate to the manor house of the Marqueses of Minaya. In 1943 the square was renamed after Federico Chueca (1846&ndash;1908), a composer of <em>zarzuelas</em>.</p><p>Lining the plaza are small shops, bars and apartment buildings. On one side of the square is the Taberna de &Aacute;ngel Sierra, a taberna full of character that was founded in 1897. On the outside there are Andalusian-style tiles advertising vermouth, beers and wines, while inside there is a bar adorned with finely polished faucets. The neighbourhood around the plaza is an intricate maze of little streets, one of which, Augusto Figueroa, is full of wonderful, yet inexpensive, shoe shops. Also called Chueca, by night it is the main focus of Madrid&rsquo;s gay community, with a good selection of modish bars and chic restaurants.</p>",EWTG_MADRID096PLADE,Plaza de Chueca,Madrid,28004,Chueca and Malasaña,,Spain,,,,,,,,,,,,,,,,,,,Chueca,,,,,,,,,,,,,,,,,,EUR,40.422596,-3.697692,FALSE,,FALSE,Scenic Streets and Squares,Scenic Streets and Squares,Plaza de Chueca | Madrid | DK Trip Planner,Pedestrianized Plaza de Chueca sits between Calle Augusto Figueroa and Calle Gravina. Browse DK Trip Planner for more on Plaza de Chueca in central Madrid.,,,,Around la Castellana |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iglesia de Santa Bárbara, Palacio Longoria, Tribunal Supremo",TRUE,plaza_chueca_madrid_rhpl_793_289.jpg,Plaza de Chueca’s pedestrianized square,&#169;Robert Harding Picture Library/Marco Cristofori,793-289,RHPL,Marco Cristofori,"Plaza de Vasquez de Mella, Barrio Chueca, Madrid, Spain",,Scenic Streets and Squares,
madrid_sight_0557,Plaza de Cibeles,"<p>In addition to being one of Madrid&rsquo;s best-known landmarks, the <strong>Plaza de Cibeles</strong> is also one of the most beautiful.</p><p>The Fuente de Cibeles stands in the middle of the busy traffic island at the junction of the Paseo del Prado and the Calle de Alcal&aacute;. This fine, sculpted fountain is named after Cybele, the Greco-Roman goddess of nature, and shows her sitting in her chariot, drawn by a pair of lions. Designed in the late 18th century by Jos&eacute; Hermosilla and Ventura Rodr&iacute;guez, it is considered a symbol of Madrid.</p><p>Four important buildings rise around the square, the most impressive being the Palacio de Comunicaciones, mockingly known as &ldquo;Our Lady of Communications&rdquo;. On the northeast side is the Palacio de Linares, built in 1873 about the time of the second Bourbon restoration. In the northwest corner, surrounded by attractive gardens, is the army headquarters, the Cuartel General del Ej&eacute;rcito de Tierra, housed in the former Palacio de Buenavista. Commissioned by the Duchess of Alba in 1777, construction was twice delayed by fire.</p><p>Finally, occupying a whole block on the opposite corner, is the Venetian-Renaissance Banco de Espa&ntilde;a, restored to its 19th-century magnificence.</p>","EWTG_MADRID071PLADE, TT_MADRID072AROPAS_005",Plaza de Cibeles,Madrid,28014,The Paseo del Prado,,Spain,,,,,,,,,,,,,,,,,,,Banco de España,,,,,,,,,,,,,,,,,,EUR,40.419317,-3.693147,FALSE,,FALSE,Scenic Streets and Squares,Scenic Streets and Squares,Plaza de Cibeles | Madrid | DK Trip Planner,"One of Madrid’s best-known landmarks, the Plaza de Cibeles is also one of the most beautiful. Browse DK Trip Planner for more on Plaza de Cibeles in Madrid.",,,,Bourbon Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Banco de España, Museo Naval, Palacio Cibeles, Paseo de Recoletos",TRUE,plaza_cibeles_madrid_glow_05542513.jpg,The grand Fuente de Cibeles,&#169;Glow Images/Alfonso De Tomás,05542513,Glow,Alfonso De Tomás,Fountain of Cibeles,,Scenic Streets and Squares,
madrid_sight_0559,Plaza de Colón,"<p>One of Madrid&rsquo;s focal points, <strong>Plaza de Col&oacute;n</strong>&nbsp;is dedicated to Christopher Columbus (Col&oacute;n in Spanish). It is overlooked by 1970s high-rise buildings, which replaced the 19th-century mansions that once stood here.</p><p>On the south side of the Plaza de Col&oacute;n&nbsp;is a palace housing the National Library and Archeological Museum. On the north side, on the corner of La Castellana, the Post-Modernist skyscraper of the Heron Corporation towers over the square. The real feature of the square, however, is the pair of monuments dedicated to the discoverer of the Americas. The oldest, and prettiest, is a Neo-Gothic spire built in 1885, with Columbus at its top, pointing west. Carved reliefs on the plinth portray the highlights of his discoveries.</p><p>Across the square is the second, more modern monument &ndash; a cluster of four large concrete shapes inscribed with quotations relating to Columbus&rsquo; historic journey to America. Constantly busy with the flow of traffic, the plaza may seem an unlikely venue for cultural events. Beneath it, however, is an extensive complex, the Centro de Arte Fern&aacute;n G&oacute;mez, which includes the city&rsquo;s municipal art centre, exhibition halls, lecture rooms, and a theatre, named Fern&aacute;n G&oacute;mez after the famous actor.</p>","EWTG_MADRID100PLADE, TT_MADRID078SALREC_003_R13",Plaza de Colón,Madrid,28004,Salamanca and Recoletos,,Spain,,,,,,,,,,,,,,,,,,,"Serrano, Colón",,,,,,,,,,,,,,,,,,EUR,40.4250507,-3.6908547,FALSE,,FALSE,Scenic Streets and Squares,Scenic Streets and Squares,Plaza de Colón | Madrid | DK Trip Planner,"One of Madrid’s focal points, Plaza de Colón is dedicated to Christopher Columbus. Browse DK Trip Planner  for more on Plaza de Colón and the best of Madrid.",,,,Around la Castellana |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Museo de Cera, Paseo de Recoletos, Tribunal Supremo",TRUE,plaza_col_n_madrid_alamy_acaj5p.jpg,Plaza de Colón’s Neo-Gothic spire,&#169;Alamy Images/Paul Taylor,ACAJ5P,Alamy,Paul Taylor,"Monumento a Colon, Plaza de Colon, Madrid, Spain",,Scenic Streets and Squares,
madrid_sight_0561,Plaza de España,"<p>One of Madrid&rsquo;s busiest traffic intersections and most popular meeting places is the <strong>Plaza de Espa&ntilde;a</strong>, a&nbsp;huge square at the bottom of Gran V&iacute;a dominated by Madrid&rsquo;s first skyscrapers.</p><p>In the 18th and 19th centuries the square was occupied by military barracks, built here because of the square&rsquo;s proximity to the Palacio Real. However, further expansion of Madrid resulted in it remaining a public space.</p><p>The square acquired its present appearance during the Franco period with the construction of the massive Edificio Espa&ntilde;a. Commissioned by the Metropolitana real estate developers, the 26-floor concrete structure was built between 1947 and 1953, when Spain was isolated from the western world and materials were scarce. It was seen as a triumph of &ldquo;autarky&rdquo; (economic self-sufficiency). The imposing main tower is flanked by two 17-floor wings. The building is no longer in use.</p><p>Metropolitana also built the 33-floor Torre de Madrid on the corner of Plaza de Espa&ntilde;a and Calle Princesa. Completed in 1957 and nicknamed &ldquo;La Jirafa&rdquo; (the Giraffe), for a time it was the tallest concrete structure in the world.</p><p>The most attractive part of the square is its centre, with a massive stone obelisk built in 1928. In front of it is a statue of Cervantes. Below him, Don Quixote rides his horse while Sancho Panza trots alongside on his donkey.</p>","EWTG_MADRID057PLADE, TT_MADRID096ROYMAD_010_R13",Plaza de España,Madrid,28008,Old Madrid,,Spain,,,,,,,,,,,,,,,,,,,Plaza de España,,,,,,,,,,,,,,,,,,EUR,40.423235,-3.712571,FALSE,,FALSE,FALSE,Scenic Streets and Squares,,,,,,Old Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Museo Cerralbo, Palacio de Liria, Parque del Oeste, Templo de Debod",FALSE,plaza_espa_madrid_glow_dc00003246.jpg,Madrid’s first skyscrapers can be seen from Plaza de España ,&#169;Alamy Images/Sozaijiten,dc00003246,Glow,Sozaijiten,,,Scenic Streets and Squares,
madrid_sight_0563,Plaza de la Lealtad,"<p>The leafy <strong>Plaza de la Lealtad</strong>&nbsp;honours the fallen heroes of the 1808 uprising against the French. The ashes of the rebel leaders, immortalized in Goya&rsquo;s famous painting, were interred in the funerary urns beneath the obelisk when the project was finally completed in 1840.</p><p>The Neo-Classical building occupying the north side of the square is the Madrid Stock Exchange, designed by Enrique Mar&iacute;a Repull&eacute;s in 1884. Visitors may admire the Corinthian-columned fa&ccedil;ade at any time, but anyone wishing to see the trading floor from the gallery (parquet flooring, painted vaults, stained-glass ceiling and gilded clock) will have to join the guided tour at midday.</p>",TT_MADRID072AROPAS_006_R13,Plaza de la Lealtad 1,Madrid,28014,The Paseo del Prado,,Spain,,,,,,,,,,,,,,,,,,,Banco de España,,,,,,,,,,,,,,,,,Free |,EUR,40.416437,-3.692881,FALSE,,FALSE,FALSE,Scenic Streets and Squares,,,,,,Around Paseo del Prado | Sights | Attraction |,additional_info: Tours noon on Thu by appointment (email: to book) |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Ritz, Museo del Prado, Museo Naval, Paseo del Prado, Plaza Cánovas del Castillo",FALSE,plaza_la_lealtad_madrid_alamy_e1yahr.jpg,Armed Forces Day at Plaza de la Lealtad,&#169;Alamy Images/EPA,E1YAHR,Alamy,EPA,"epa04245014 Spain King Juan Carlos I (C) and Queen Sofia (R) and Spanish Crown Prince Felipe de Borbon (L) take part in the main event of Spanish Armed Forces Day at Plaza de la Lealtad square in Madrid, Spain, 08 June 2014. The Royal Family paid a tribute to the Fallen in this ceremony, which means the last military event of King Juan Carlos as Supreme Chief of All Armed Forces. EPA/ JAVIER LIZON/ POOL",,Scenic Streets and Squares,
madrid_sight_0564,Plaza de la Paja,"<p>Once the focus of medieval Madrid, the area around the <strong>Plaza de la Paja</strong> &ndash; literally Straw Square &ndash; is still atmospheric.</p><p>Many interesting buildings are located around the square itself and the area is pleasant to walk around. Climbing upwards from the Calle de Segovia, a glimpse left along Calle del Pr&iacute;ncipe Anglona yields a view of the Mud&eacute;jar-style brick tower of the Iglesia de San Pedro, dating from the 14th century. Ahead is the Capilla del Obispo (Bishop&rsquo;s Chapel), which first belonged to the adjoining Palacio Vargas. The Baroque, cherub-covered dome of the Iglesia de San Andr&eacute;s can also be seen.</p><p>Nearby is a cluster of interlinked squares, ending in the Plaza Puerta de Moros (Square of the Moors), a reminder of the Muslim community which once occupied the area. From here, a right turn leads to the domed bulk of San Francisco el Grande, an impressive landmark.</p>",EWTG_MADRID065PLADE,Plaza de la Paja,Madrid,28005,Old Madrid,,Spain,,,,,,,,,,,,,,,,,,,La Latina,,,,,,,,,,,,,,,,,,EUR,40.412992,-3.711464,FALSE,,FALSE,FALSE,Scenic Streets and Squares,,,,,,Old Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"La Latina, Mercado de la Cebada, Museo de los Origenes (Casa de San Isidro), San Francisco el Grande",FALSE,plaza_la_paja_madrid_glow_iblbab00998802.jpg,Plaza de la Paja,&#169;Glow Images/Barbara Boensch,iblbab00998802,Glow,Barbara Boensch,"Houses, trees, Plaza de la Paja, medieval square, Madrid, Spain, Europe",,Scenic Streets and Squares,
madrid_sight_0565,Plaza de la Villa,"<p>The much restored and remodelled <strong>Plaza de la Villa</strong>&nbsp;is one of Madrid&rsquo;s most atmospheric spots, surrounded by many historic buildings.</p><p>The oldest building is the early 15th-century Torre de los Lujanes, with its Gothic portal and Mud&eacute;jar-style horseshoe arches. France&rsquo;s Fran&ccedil;ois I was allegedly imprisoned in it following his defeat at the Battle of Pavia in 1525. The Casa de Cisneros was built in 1537 for the nephew of Cardinal Cisneros, founder of the historic University of Alcal&aacute;. The fa&ccedil;ade on Calle de Sacramento is an excellent example of the Plateresque style &ndash; early Spanish Renaissance with fine detail.</p><p>Linked to this building by an enclosed bridge is the old town hall (<em>ayuntamiento</em>). Designed in the 1640s by Juan G&oacute;mez de Mora, architect of the Plaza Mayor, it exhibits the same combination of steep roofs with dormer windows, steeplelike towers at the corners and an austere brick-and-stone fa&ccedil;ade. Before construction was completed, more than 30 years later, the building had acquired handsome Baroque doorways. A balcony was later added by Juan de Villanueva, architect of the Prado, so that the Royal Family could watch Corpus Christi processions passing by.</p>","EWTG_MADRID048PLAVIL, TT_MADRID102OLDMAD_003",Plaza de la Villa,Madrid,28005,Old Madrid,,Spain,,,,,,,,,,,,,,,,,,,"Ópera, Sol",,,,,,,,,,,,,,,,,,EUR,40.415252,-3.710432,FALSE,,FALSE,FALSE,Scenic Streets and Squares,,,,,,Old Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casa de la Villa, Iglesia de San Nicolás, Mercado de San Miguel",FALSE, ,,,,,,,duplicate,Scenic Streets and Squares,
madrid_sight_0567,Plaza de Oriente,"<p>During his days as King of Spain, Joseph Bonaparte (Jos&eacute; I) carved out this stirrup-shaped <strong>Plaza de Oriente</strong>&nbsp;from the jumble of buildings to the east of the Palacio Real, providing the view of the palace enjoyed today.</p><p>The square was once an important meeting place for state occasions: kings, queens and dictators all made public appearances on the palace balcony facing the plaza. The many statues of early kings which stand here were originally intended to adorn the roofline of the Palacio Real, but proved to be too heavy. The equestrian statue of Felipe IV in the centre of the square is by Italian sculptor Pietro Tacca, and is based on drawings by Vel&aacute;zquez. In the southeast corner of the plaza is the Caf&eacute; de Oriente, with outdoor tables for enjoying the view.</p>","EWTG_MADRID062PLADE, TT_MADRID096ROYMAD_009",Plaza de Oriente,Madrid,28013,Old Madrid,,Spain,,,,,,,,,,,,,,,,,,,Ópera,,,,,,,,,,,,,,,,,,EUR,40.418492,-3.712171,FALSE,,FALSE,FALSE,Scenic Streets and Squares,,,,,,Old Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Catedral de la Almudena, Jardines de Sabatini, Muralla Árabe, Palacio Real, Teatro Real",FALSE,plaza_oriente_madrid_glow_050001461.jpg,Statue of Felipe IV in Plaza de Oriente,&#169;Glow Images/Irene Alastruey,050001461,Glow,Irene Alastruey,"Spain - Madrid - ""Plaza de Espagna"" - monument to Miguel de Cervantes - Don Quixote - Sancho Panza",,Scenic Streets and Squares,
madrid_sight_0569,Plaza de Santa Ana,"<p>The large, pedestrian <strong>Plaza de Santa Ana</strong>, just four blocks southeast of the Puerta del Sol, is a popular gathering place with a lively, at times rowdy, atmosphere.</p><p>Built during the reign of Napoleon Bonaparte&rsquo;s brother Joseph (1808&ndash;13), the square took its name from the 16th-century Convent of Santa Ana that stood here. It was demolished to make way for the square. Monuments to two of Spain&rsquo;s most famous writers testify to the square&rsquo;s strong literary connections. At one end is the brooding marble figure of Pedro Calder&oacute;n de la Barca (1600&ndash;81). Madrid-born, he was the leading playwright in the twilight years of Spain&rsquo;s <em>Siglo de Oro</em> (Golden Century) of arts. His best-known work is <em>La Vida es Sue&ntilde;o</em> (Life is a Dream). The monument, with scenes from four of Calder&oacute;n&rsquo;s plays adorning the pedestal, was sculpted by Juan Figueras in 1878. At the other end of the square, a statue of the poet Federico Garc&iacute;a Lorca, erected in 1998, commemorates the centenary of his birth and faces the Teatro Espa&ntilde;ol.</p><p>The square&rsquo;s theatrical links go back even earlier, as the theatre stands on the spot of the Corral del Pr&iacute;ncipe, one of Madrid&rsquo;s popular, 16th-century <em>corrales de comedias</em> (open courtyards where plays were staged). These tended to be boisterous affairs, often culminating in fights between the actors and the audience. Across from the theatre are the glassed-in balconies of ME Madridby Meli&aacute;, one of Madrid&rsquo;s classic hostelries. Before the Meli&aacute; chain acquired it, the hotel&rsquo;s then-modest lodgings were used by bullfighters who could not afford luxurious city rooms.&nbsp;</p><p>The other two sides of Plaza de Santa Ana and adjoining streets are home to some of the city&rsquo;s most popular bars and restaurants. The classic Cervecer&iacute;a Alemana, built in 1904 and once frequented by author Ernest Hemingway, is always packed with customers. Around the corner from the theatre is the well-known <em>taberna&nbsp;</em>Viva Madrid.</p><p>&nbsp;</p>","EWTG_MADRID051PLADE, TT_MADRID102OLDMAD_009",Plaza de Santa Ana,Madrid,28012,Old Madrid,,Spain,,,,,,,,,,,,,,,,,,,"Sevilla, Antón Martín",,,,,,,,,,,,,,,,,,EUR,40.414729,-3.700772,FALSE,,FALSE,Scenic Streets and Squares,Scenic Streets and Squares,Plaza de Santa Ana | Madrid | DK Trip Planner,"Pedestrian Plaza de Santa Ana, near Puerta del Sol, is a popular gathering place. Browse DK Trip Planner for more on Plaza de Santa Ana in central Madrid.",,,,Old Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ateneo de Madrid, Teatro Español",TRUE,plaza_santa_ana_madrid_rhpl_1113_29770.jpg,Bird’s-eye view of Plaza de Santa Ana,&#169;Robert Harding Picture Library/LOOK/Ingolf Pompe,1113-29770,RHPL,Ingolf Pompe,"Pavement cafe in Plaza Santa Ana, Teatro Espanol in the background, Calle de Huertas, Madrid, Spain",,Scenic Streets and Squares,
madrid_sight_0572,Plaza de Toros de Las Ventas,"<p>Whatever your opinion of bullfighting, <strong>Plaza de Toros de Las Ventas</strong>&nbsp;is undoubtedly one of the most beautiful bullrings in Spain.</p><p>Built in 1929 in Neo-Mud&eacute;jar style, it replaced the city&rsquo;s original bullring, which stood near the Puerta de Alcal&aacute;. Its horseshoe arches around the outer galleries and elaborate tilework decoration make it an attractive venue for the <em>corridas</em> (bullfights), held from May to October. The statues outside the bullring are of two Spanish bullfighters, Antonio Bienvenida and Jos&eacute; Cubero.</p><p>Adjoining the bullring is the Museo Taurino. This contains a varied collection of bullfighting memorabilia, including portraits and sculptures of famous matadors, as well as the heads of several bulls killed during fights at Las Ventas. Visitors can examine bullfighters&rsquo; capes and <em>banderillas</em> &ndash; sharp darts used to wound the bull. The gory highlight of the exhibition, for some people, is the blood-drenched <em>traje de luces</em> worn by Manolete during his fateful bullfight at Linares in Andalusia in 1947. Also on display is a costume which belonged to Juanita Cruz, a female bullfighter of the 1930s who was forced, in the face of prejudice, to leave Spain. In summer the bullring is used as a venue for a season of rock concerts.</p><p>&nbsp;</p>","TT_MADRID058SPOVEN_004, EWTG_MADRID112PLADE",Calle de Alcalá 237,Madrid,28028,Further Afield,,Spain,,91 356 22 00,,,,,,,,,lasventastour.com,,,,,,,,Ventas,,"Mar–Oct: 9:30am–2:30pm Mon–Fri, 10am–1pm Sun; Nov–Feb: 9:30am–2:30pm Mon–Fri",,,,,,,,,,,,,,,,EUR,40.43148119,-3.663368273,FALSE,,FALSE,FALSE,Scenic Streets and Squares,,,,,,Sporting Venues | Attraction |,transport: Metro Ventas |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,plaza_toros_las_venta_madrid_glow_esp206.jpg,Bullfighting at Toros de Las Venta,&#169;Glow Images/Florent Reclus,ESP206,Glow,Florent Reclus,Spain - Madrid - Plaza de Toros - Corrida San Isidro Spain,,Scenic Streets and Squares,
madrid_sight_0574,Plaza del Callao,"<p>Situated at the junction of Gran V&iacute;a and Calle de Preciados, the busy&nbsp;<strong>Plaza del Callao</strong> reflects the sleek modernist architecture of 1930s America.</p><p>Named after a naval battle off the coast of Callao, Peru, in 1866, Plaza del Callao&nbsp;was once the movie mecca of film-loving Madrid. Today, the only two surviving cinemas are the Art Deco Cine Callao, completed in 1927, and the Capitol. Most of the other cinemas along the Gran V&iacute;a have been converted into musical theatres or shops. Housed in the Capitol building is the Capitol cinema, built in 1933. A superb example of Art Deco architecture, its features include a covered entrance and a vast, box-like interior, 35 m (115 ft) wide, adorned with simple lines and curves.</p>","EWTG_MADRID049PLADEL, TT_MADRID086DOWMAD_009_R13",Plaza del Callao,Madrid,28013,Old Madrid,,Spain,,,,,,,,,,,,,,,,,,,Callao,,,,,,,,,,,,,,,,,,EUR,40.419932,-3.705776,FALSE,,FALSE,FALSE,Scenic Streets and Squares,,,,,,Old Madrid |,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monasterio de las Descalzas Reales, Puerta del Sol",FALSE,plaza_del_callao_madrid_glow_qp011_00486.jpg,Art Deco Cine Callo in Plaza del Callao,&#169;Glow Images/Quickimage,QP011-00486,Glow,Quickimage,"Group of people standing in front of movie theater Callao, Cines Callao, Plaza De Callao, Gran Via, Madrid, Spain",,Scenic Streets and Squares,
