poiID,type,poiName,overview,xmlID,street,town,postcode,area,county,country,telephoneDetail2,telephone,telephoneTitle1,telephone1,telephoneDetail1,telephoneTitle2,telephone2,telephoneTitle3,telephone3,telephoneDetail3,url,train ,tube,tram,bus,openingTimes,monthsClosed,daysClosed,wheelchairAccess,wheelchairAccessText,foodAndDrink,Shop,guidedTours,audioTours,toursText,Price - to be deleted once entered,adult,concessions,child,childText,currency,lat,long,indoor,timeInMins,unmissable,topChoice,theme,taxonomy - to be deleted later,cuisine,priceCat,additional_info,Image Required,SEO file name,caption,credit,number,source,photographer,agency description,info,imageName
rome_sight_0608,catalogue,Palazzo del Quirinale,"<p>During the 1500s, the Vatican had gained a reputation as an unhealthy location because of the high incidence of malaria, so Pope Gregory XIII chose this site on the highest of Rome&rsquo;s seven hills as a papal summer residence. <strong>Piazza del Quirinale</strong> has buildings on three sides while the fourth is open, with a splendid view of the city. Many great architects worked on the palace before it assumed its present form in the 1730s, over 150 years after work first began. Domenico Fontana designed the main fa&ccedil;ade, Carlo Maderno the huge chapel and Bernini the narrow wing on Via del Quirinale. Following the unification of Italy in 1870, it became the official residence of the king. Since 1947 Italy's presidents have resided and held official functions here. The immaculately manicured palace gardens are open to the public only once a year, on Republic Day (2 June).</p>","EWTG_ROME158PALQUI, TT_ROME132QUIVIA_008",Piazza del Quirinale,Rome,00187,Piazza di Spagna & Trevi Fountain,,Italy,,06 469 91,,,,,,,,,www.quirinale.it,,Barberini,,"H, 40, 64, 70, 170",8:30am–noon Sun,23 Jun–8 Sep,"6 Jan, 31 Mar, 2 Jun, 3 Nov, 8, 22 & 29 Dec",TRUE,,,,,,,,5,0,0,Free to under 18s and over 65s,EUR,41.899344,12.486283,TRUE,,FALSE,,Historic Sights and Landmarks,,,,,TRUE,palazzo_del_quirinale_rome_dk_AL229920,"Statue of Castor and Pollux, Palazzo del Quirinale",&#169;dkimages,AL229920,,,,,palazzo_del_quirinale_rome_dk_AL22
rome_sight_0611,catalogue,Palazzo della Cancelleria,"<p>Built in the late 1400s, the <strong>Palazzo della Cancelleria </strong>is a supreme example of the confident architecture of the Early Renaissance. It was financed partly with the gambling winnings of Cardinal Raffaele Riario. Roses, the emblem of the Riario family, adorn the vaults and capitals of the beautiful Doric courtyard. The palazzo&rsquo;s interior was decorated after the Sack of Rome in 1527. Giorgio Vasari boasted that he had completed work on one enormous room in just 100 days; Michelangelo allegedly retorted: &ldquo;It looks like it"". Other Mannerist artists, Perin del Vaga and Francesco Salviati, frescoed the rooms of the cardinal in charge of the Papal Chancellery, the office that gave the palazzo its name when it was installed here by Pope Leo X. On the right of the main entrance is the unobtrusive and rather quaint church of San Lorenzo in Damaso, founded by Pope Damasus (reigned 366&ndash;84). It was reconstructed in 1495 and although Bernini made alterations to the transept and apse in 1638, it was later restored to its 15th-century lines. Its porticoes housed libraries for the first Papal Archives.</p>","EWTG_ROME149PALDEL, TT_ROME050VILPAL_008, TT_ROME104BESRES_009",Piazza della Cancelleria,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,06 6989 3405,,,,,,,,,,,,,"40, 46, 62, 64, 70, 81, 87, 116, 492. |","By appointment only, Tue afternoon & Sat morning (email: economato@apsa.va)",,,,,,,,,,Adm |,,,,,EUR,41.8966171338736,12.471969500184,TRUE,,FALSE,,"Historic Sights and Landmarks, Religious Buildings",,,,,,,,,,,,,,#VALUE!
rome_sight_0615,catalogue,Palazzo delle Esposizioni,"<p>The grandiose <strong>Palazzo delle Esposizioni</strong>, with wide steps, Corinthian columns and statues, was designed as an exhibition centre by the architect Pio Piacentini and built by the city of Rome in 1882 as part of a project to revamp the city to capital status. Today, the restored palazzo houses a gallery and expo centre that hosts various exhibits, from contemporary art collections to retrospectives of renowned film directors.</p>","EWTG_ROME164PIAESP, TT_ROME042MUSGAL_010_R10_001",Via Nazionale 194,Rome,00184,Ancient Rome,,Italy,,06 3996 7500,,,,,,,,,english.palazzoesposizioni.it,,Repubblica,,"34, 40, 49, 60, 64, 70, 87, 116T, 170, 186, 280, 492, 913, 926, 990","10am–8pm Tue–Thu & Sun, 10am–10:30pm Fri & Sat",,Mon,TRUE,from Via Piacenza or Via Milano entrance.,TRUE,TRUE,,,,,12.50,10,10,"Uner 26s and over 65s: €10. Free: under 6s, disabled and carer",EUR,41.8991765353296,12.4904854595661,TRUE,,FALSE,,Art Galleries and Museums,,,,,TRUE,palazzo_delle_esposizioni_rome_fotolia_5015771,"Fa&ccedil;ade, Palazzo delle Esposizioni",&#169;Fotolia.com/ fabiomax,5015771,Fotolia, fabiomax,,,palazzo_delle_esposizioni_rome_fotolia_501
rome_sight_0618,catalogue,Palazzo di Giustizia,"<p>The monumental <strong>Palazzo di Giustizia</strong> (Palace of Justice) was built between 1889 and 1910 to house the national law courts. Its riverside fa&ccedil;ade is crowned with a bronze chariot and fronted by giant statues of the great men of Italian law. The building was supposed to embody the new order replacing the injustices of papal rule, but it has never endeared itself to the Romans. It was soon dubbed the Palazzaccio (roughly, &ldquo;the ugly old palazzo&rdquo;) both for its appearance and for the nature of its business. By the 1970s the building was collapsing under its own weight, but it has since been restored.</p>",EWTG_ROME229PALDI,Piazza Cavour,Rome,00193,The Vatican,,Italy,,,,,,,,,,,,,,,"34, 49, 70, 87, 186, 280, 492, 913, 926, 990",Closed to the public,,,,,,,,,,,,,,,EUR,41.904034,12.470511,FALSE,,FALSE,,Historic Sights and Landmarks,VATICAN |,,,,TRUE,palazzo_di_giustizia_rome_dk_AL1036111,"Ornate travertine fa&ccedil;ade, Palazzo di Giustizia",&#169;dkimages,AL1036111,,,,,palazzo_di_giustizia_rome_dk_AL103
rome_sight_0619,catalogue,Palazzo di Montecitorio,"<p>The <strong>Palazzo di Montecitorio</strong>'s first architect, Gian Lorenzo Bernini, got the job after he presented a silver model of his design to the wife of his patron, Prince Ludovisi. The building was completed in 1694 by Carlo Fontana and became the Papal Tribunal of Justice. In 1871 it was chosen to be Italy&rsquo;s new Chamber of Deputies and by 1927 it had doubled in size with a second grand fa&ccedil;ade.</p>","EWTG_ROME112PALMON, TT_ROME094BESRES_005",Piazza di Montecitorio 33,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,06 676 01,,,,,,,,,,,,,"52, 53, 62, 63, 71, 80, 80B, 83, 85, 116, 116T, 119, 160, 160F, 175","10am–3:30pm first Sun of each month, closed Aug",Aug,,,,,,TRUE,,,,0,0,0,,EUR,41.9009933891895,12.4786260724067,TRUE,,FALSE,,Historic Sights and Landmarks,,,,,TRUE,palazzo_di_montecitorio_rome_dk_AL548771,Palazzo di Montecitorio,&#169;dkimages,AL548771,,,,,palazzo_di_montecitorio_rome_dk_AL54
rome_sight_0622,catalogue,Palazzo di Propaganda Fide,"<p>The powerful <strong>Palazzo di Propaganda Fide </strong>(Jesuit Congregation for the Propagation of the Faith) was founded in 1622. Although architect Gian Lorenzo Bernini had originally been commissioned to create their headquarters, Innocent X, who became pope in 1644, preferred the style of Francesco Borromini who was asked to continue. His extraordinary west fa&ccedil;ade, completed in 1662, is striped with broad pilasters, between which the first floor windows bend in, and the central bay bulges. A rigid band divides its floors, and the cornice above the convex central bay swerves inwards. The more you look at it, the more restless it seems; a sign perhaps of the increasing unhappiness of the architect who committed suicide in 1667. The building now houses the Vatican&rsquo;s missionary museum.</p>",EWTG_ROME132PALDI,Via di Propaganda 1,Rome,00187,Piazza di Spagna & Trevi Fountain,,Italy,,06 6987 9299,,,,,,,,,,,Spagna,,"116, 117","Museum: 2:30–6pm Mon, Wed & Fri",,,,,,,,,,,,,,,EUR,41.904816,12.482517,TRUE,,FALSE,,"Historic Sights and Landmarks, Art Galleries and Museums, Religious Buildings",PIAZZA DI SPAGNA |,,,fax: Fax 06-6988 0246. |,TRUE,palazzo_di_propaganda_fide_rome_alamy_by0563,Palazzo di Propaganda Fide,&#169;Alamy Images/Adam Eastland Italy,BY0563,Alamy,Adam Eastland Italy,,,palazzo_di_propaganda_fide_rome_alamy_by
rome_sight_0623,catalogue,Palazzo Doria Pamphilj,"<p><strong>Palazzo Doria Pamphilj</strong> is a great island of stone in the heart of Rome, the oldest parts dating from 1435. Through the Corso entrance you can see the 16th-century porticoed courtyard with the coat of arms of the della Rovere family. The Aldobrandini were the next owners. Between 1601 and 1647 the mansion acquired a second courtyard and flanking wings at the expense of a public bath that stood nearby. When the Pamphilj family took over, they completed the Piazza del Collegio Romano fa&ccedil;ade and the Via della Gatta wing, a splendid chapel and a theatre inaugurated by Queen Christina of Sweden in 1684. In the first half of the 1700s, Gabriele Valvassori created the gallery above the courtyard and a new fa&ccedil;ade along the Corso, using the highly decorative style of the period known as the Barocchetto, which now dominates the building.&nbsp;</p><p class=""p1"">The stairways and salons, the mirror gallery and the picture gallery all radiate a sense of light and space. The family collection in the Doria Pamphilj gallery has over 400 paintings dating from the 15th to the 18th century, including the famous portrait of Pope Innocent X Pamphilj by Vel&aacute;zquez. There are also works by Titian, Caravaggio, Lorenzo Lotto and Guercino. The rooms in the private apartment have many of their original furnishings, including splendid Brussels and Gobelin tapestries. Occasionally, the gallery hosts concerts and evening visits.</p>","EWTG_ROME107PALDOR, EWFG_ROME124PALDOR",Via del Corso 305,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,06 679 7323,,,,,,,,,www.dopart.it/roma,,,,"62, 64, 85, 95, 175, 492, 630, 850",9am–7pm daily,,"35 Dec, 1 Jan, Easter",TRUE,,TRUE,TRUE,,TRUE,Audio tour for private appartments,,11,7.50,7.50,under 6s free,EUR,41.897873,12.480999,TRUE,,FALSE,,"Historic Sights and Landmarks, Art Galleries and Museums",,,,,TRUE,palazzo_doria_pamphilj_rome_dk_AL229937,Courtyard at Palazzo Doria Pamphilj ,&#169;dkimages,AL229937,,,,,palazzo_doria_pamphilj_rome_dk_AL22
rome_sight_0626,catalogue,Palazzo Farnese,"<p>Considered the Renaissance palace par excellence, reflecting the genius of both Antonio da Sangallo the Younger and Michelangelo, <strong>Palazzo Farnese </strong>is the prototype for numerous princely palaces.&nbsp; The lower tiers by Sangallo are faithful copies of elements of ancient Roman architecture that were just being rediscovered. Michelangelo, who took over after Sangallo, contributed the great cornice and central window of the main fa&ccedil;ade, and the third level of the courtyard. Michelangelo had a plan for the Farnese gardens to be connected by a bridge to the Farnese home in Trastevere, <strong>Villa Farnesina</strong>; the elegant arch spanning <strong>Via Giulia</strong> belongs to this sadly unrealized scheme. The highlight of the palace is the frescoed ceiling in the ambassador's office on the first floor. Painted by Annibale Carracci in 1604, it depicts gods and goddesses falling in love, against an illusionistic background that features fake skies and mock stuccoes. It is now the home of the French Embassy, which moved in as early as 1635.</p>","EWTG_ROME147PALFAR, TT_ROME050VILPAL_005, TT_ROME104BESRES_001",Piazza Farnese 67,Rome,00100,Piazza Navona & Campo de’ Fiori,,Italy,,06 688 92818,,,,,,,,,,,,,"23, 116, 280",Open for temporary exhibitions,,,,,,,,,,Adm,,,,,EUR,41.895102,12.47081,TRUE,,FALSE,,Historic Sights and Landmarks,,,,,TRUE,palazzo_farnese_rome_dk_AL230737,Palazzo Farnese,&#169;dkimages,AL230737,,,,,palazzo_farnese_rome_dk_AL23
rome_sight_0630,catalogue,Palazzo Madama,"<p>The 16th-century <strong>Palazzo Madama</strong> was built for the Medici family. It was the residence of Medici cousins Giovanni and Giuliano, both of whom became popes: Giovanni as Leo X and Giuliano as Clement VII. Caterina de&rsquo; Medici, Clement VII&rsquo;s niece, also lived here before she was married to Henry, son of King Francis I of France, in 1533. The palazzo takes its name from Madama Margherita of Austria, illegitimate daughter of Emperor Charles V, who married Alessandro de&rsquo; Medici and, after his death, Ottavio Farnese. Thus part of the art collection of the Florentine Medici family was inherited by the Roman Farnese family. The spectacular fa&ccedil;ade was built in the 17th century by Paolo Maruccelli. He gave it an ornate cornice and whimsical decorative details on the roof. Since 1871 the palazzo has been the seat of the upper house of the Italian parliament.&nbsp;</p>","EWTG_ROME122PALMAD, TT_ROME082PIANAV_010",Corso del Rinascimento,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,06 670 61,,,,,,,,,www.senato.it,,,,"30, 70, 81, 87, 116, 116T, 130F, 186, 492, 628, C3, N7","10am–6pm first Sat of month (tickets available from 8.30am on day of visit), closed Aug",Aug,,,,,,TRUE,,,,0,0,0,,EUR,41.8991278266667,12.4738904433333,TRUE,,FALSE,,Historic Sights and Landmarks,,,,,TRUE,palazzo_madama_rome_getty_162518589,Palazzo Madama,&#169;Getty Images/P. Eoche,162518589,Getty,P. Eoche,,,palazzo_madama_rome_getty_16251
rome_sight_0633,catalogue,Palazzo Massimo alle Colonne,"<p>The <strong>Palazzo Massimo alle Colonne</strong> marks the transition of Roman architecture from the High Renaissance of Bramante and Sangallo into the theatrical experiments of Mannerism that would lead up to the Baroque. &nbsp;</p><p class=""p1"">During the last two years of his life, architect Baldassarre Peruzzi built this palazzo for the Massimo family, whose home had been destroyed in the 1527 Sack of Rome. Peruzzi displayed great ingenuity in dealing with an awkwardly shaped site. The previous building had stood on the ruined Theatre of Domitian, which created a curve in the great processional Via Papalis. Peruzzi&rsquo;s convex colonnaded fa&ccedil;ade follows the line of the street. His originality is also evident in the small square upper windows, the courtyard and the stuccoed vestibule. The Piazza de&rsquo; Massimi entrance has a Renaissance-style, frescoed fa&ccedil;ade. A single column from the theatre has been set up in the piazza.</p><p class=""p1"">On 16 March each year the family chapel opens to the public to commemorate young Paolo Massimo&rsquo;s resurrection from the dead by San Filippo Neri in 1538.</p>","EWTG_ROME123PALMAS, TT_ROME050VILPAL_004, TT_ROME082PIANAV_009",Corso Vittorio Emanuele II 141,Rome,00186,Piazza Navona & Campo de’ Fiori,,Italy,,,,,,,,,,,,,,,"40, 46, 62, 64, 70, 81, 87, 116, 186, 492, 628",7am–noon 16 Mar,,,,,,,,,,,0,0,0,,EUR,41.8967609485981,12.4733662605285,TRUE,,FALSE,,Historic Sights and Landmarks,,,,,TRUE,palazzo_massimo_alle_colonne_rome_dk_AL543620,Palazzo Massimo alle Colonne,&#169;dkimages,AL543620,,,,,palazzo_massimo_alle_colonne_rome_dk_AL54
rome_sight_0637,catalogue,Palazzo Massimo alle Terme,"<p>One of the four branches of the <strong>Museo Nazionale Romano</strong>, the luminous <strong>Palazzo Massimo alle Terme</strong> has an exceptional and beautifully displayed collection of exhibits dating from the 2nd century BC to the end of the 4th century AD. The palazzo, built in 1883&ndash;7 on the site of a villa which belonged to Sixtus V, used to be a Jesuit college. In 1981&ndash;97 it was restored to house a significant proportion of the museum&rsquo;s collections. &nbsp;</p><p class=""p1"">The basement contains an excellent display of ancient coins, precious artifacts and the only mummified child to be found in the ancient city. The ground floor is devoted to Roman statuary, with funeral monuments in Room 2 and Emperor Augustus in Pontifex Maximus guise in Room 5. Upstairs there are statues from Nero&rsquo;s summer villa in Anzio and Roman copies of famous Greek originals, such as the <em>Discobolos Ex-Lancellotti</em>. The real joy of the museum, however, is on the second floor, where entire rooms of wall paintings have been brought from various villas excavated in and around Rome; a guided tour can be arranged at the museum entrance. The most incredible frescoes are from Livia&rsquo;s Villa at Prima Porta. Her <em>triclinium</em> (dining room) was decorated with an abundance of trees, plants and fruit, painted in a totally naturalistic style to fool guests that they were eating al fresco, rather than indoors. Other marvels include rooms brought from the first Villa Farnesina: the children&rsquo;s room has a predominantly white design, while the adults&rsquo; bedroom is red, complete with erotic paintings. Equally impressive is the museum&rsquo;s display of mosaics on the same floor.</p>","TT_ROME028MUSNAZ_016, EWTG_ROME163MUSNAZ, EWFG_ROME098PALMAS, TT_ROME126ESQLAT_002, TT_ROME006ROMHIG_007, TT_ROME028MUSNAZ_017_R13, TT_ROME042MUSGAL_002","Palazzo Massimo, Largo di Villa Peretti 1",Rome,00185,Ancient Rome,,Italy,,06 3996 7700,,,,,,,,,archeoroma.beniculturali.it/en/museums/national-roman-museum-palazzo-massimo-alle-terme,Termini,Termini,Termini,"C2, H, 36, 38, 40, 64, 86, 90, 92, 105, 170, 175, 217, 310, 360, 714, 910",9am–7:45pm Tue–Sun,,"Mon, 1 Jan, 25 Dec",TRUE,,,TRUE,TRUE,TRUE,"Free tours of Palazzo Massimo every Sunday at 10am, in Italian; Audioguides (€5.50 for 70 minutes) are available in English, Spanish, French, Italian and German |",,7,3.50,0,"Free: EU citizens 17 and under and 65 and over. Single ticket valid for 3 days at 4 sites (Palazzo Massimo, Palazzo Altemps, Crypta Balbi, Baths of Diocletian)",EUR,41.9014544154935,12.4983792006969,TRUE,,FALSE,,Art Galleries and Museums,,,,,,,,,,,,,,#VALUE!
